segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,health_score,anomaly_risk,maintenance_priority
1197,0,1,CADC0873,5,264,54,8.327526037037036e-06,3.640970256658789e-10,1.9081326622273382e-05,-0.98581285464715,-0.432506483798871,1,1,1,9,18,3.849851445130579e-12,8.830555603287551e-13,1336,270,1.3791554002495413e-12,6.7425375123310886e-12,96.50905420119784,3.4909457988021586,Low
1198,0,0,CADC0873,5,275,56,2.178075892857143e-06,3.6502337833198844e-10,1.910558500365766e-05,-1.512847529381968,0.0254659241929815,1,1,1,7,17,4.925640042197356e-12,8.107648995698221e-13,1397,280,1.327357739389049e-12,6.5182746130712224e-12,95.47750937541295,4.52249062458705,Low
1199,0,1,CADC0873,5,242,49,-6.41503795918367e-07,1.4206516220508738e-10,1.1919109119606524e-05,-0.92184205980643,-0.5016231535208191,1,1,1,11,16,1.947993054303832e-12,6.087309811360217e-13,1232,245,5.870461248144106e-13,2.89928902459362e-12,96.67281088034386,3.32718911965614,Low
1200,0,1,CADC0873,5,240,49,3.75364263877551e-06,2.5442679394551896e-10,1.5950761547509856e-05,-1.0746854016806031,-0.4137340826586285,1,1,1,5,16,3.2388729966109805e-12,4.676647082058885e-13,1200,245,1.0601116414396625e-12,5.1923835499085495e-12,96.50078296531211,3.499217034687888,Low
1201,0,0,CADC0873,5,271,55,-2.912630701818182e-06,4.456326709518353e-10,2.1110013523250888e-05,-1.3939949033842989,-0.0799552259428101,1,1,1,5,18,5.959266138474404e-12,6.652705125306556e-13,1361,275,1.644400999822271e-12,8.10241219912428e-12,95.7161407704371,4.283859229562907,Low
1202,1,1,CADC0873,5,310,53,-7.918431171698112e-06,7.605351265616691e-10,2.757780133661255e-05,-0.8727120589418691,0.3781797931699778,2,1,1,2,3,2.8026152570563867e-10,7.792734385863371e-10,4300,265,2.453339117940868e-12,1.4349719369088091e-11,94.15544758256569,5.844552417434315,Low
1203,0,0,CADC0873,5,265,54,-1.0560448518518518e-06,3.4841665216679485e-10,1.8665922215813367e-05,-1.4713468861408598,-0.0366415823212502,1,1,1,11,16,5.067343673796193e-12,9.499121227272358e-13,1343,270,1.3147798194973394e-12,6.452160225311018e-12,95.63252525498731,4.367474745012686,Low
1204,1,0,CADC0873,5,331,67,-8.703128059701491e-07,2.7751291909766676e-10,1.6658719011306564e-05,-1.1996198830082938,0.2087001352542775,9,2,2,10,12,1.757667335152816e-10,4.858439282742612e-10,1663,335,8.384076105669693e-13,4.141983867129355e-12,94.8006598120999,5.1993401879001055,Low
1205,0,0,CADC0873,5,205,42,-9.089827666666666e-06,1.0639995072441344e-10,1.0315035178050216e-05,-1.4943245071041489,-0.0299586895116472,1,1,1,8,11,2.7063208435327908e-12,8.435183744905003e-13,1025,210,5.190241498751875e-13,2.533332160105082e-12,95.62544577080892,4.374554229191077,Low
1206,0,0,CADC0873,5,240,49,3.4143774081632653e-06,6.573441222709763e-10,2.563872310141393e-05,-1.3574123986357995,-0.1349809216991692,1,1,1,4,14,1.1251747594153118e-11,1.7290722156450426e-12,1200,245,2.7389338427957344e-12,1.3415186168795434e-11,95.85341768979326,4.146582310206739,Low
1207,1,1,CADC0873,5,230,47,-4.583778085106382e-06,5.151779737447049e-10,2.269753232720916e-05,-1.292439740235496,-0.02645300674072,2,1,1,1,1,4.346159683933233e-11,7.310031778099357e-11,1150,235,2.23990423367263e-12,1.096123348392989e-11,95.5133453789124,4.486654621087595,Low
1208,0,1,CADC0873,5,220,45,-3.680202222222221e-07,4.281187902200687e-10,2.069103163740437e-05,-1.4882542379858033,-0.1095380277660695,1,1,1,4,17,8.794479451030992e-12,8.849607215346688e-13,1100,225,1.9459945010003122e-12,9.513750893779305e-12,95.84746762531633,4.152532374683673,Low
1209,0,1,CADC0873,5,210,43,-2.747563906976744e-06,3.59086310769168e-10,1.894957283869924e-05,-1.50061112548888,0.0101090904455506,1,1,1,5,15,8.289831088412108e-12,1.0986689373696385e-12,1050,215,1.7099348131865144e-12,8.35084443649228e-12,95.51484486269115,4.485155137308851,Low
1210,0,1,CADC0873,5,265,54,1.3518090740740737e-06,8.023523300713864e-10,2.8325824437629108e-05,-1.4147948269397732,0.0049969737010733,1,1,1,6,17,1.1744465209461232e-11,1.5693580802976326e-12,1325,270,3.027744641778817e-12,1.4858376482803452e-11,95.48576379733025,4.51423620266975,Low
1211,0,1,CADC0873,5,250,51,-9.551849411764707e-07,2.547324510242564e-10,1.5960339940748642e-05,-1.2598928503859177,-0.1747200086103276,1,1,1,8,16,4.10967762679928e-12,1.2181504696229941e-12,1250,255,1.0189298040970256e-12,4.9947539416520865e-12,95.91712819292113,4.082871807078874,Low
1212,0,1,CADC0873,5,240,49,-1.2202560204081633e-06,1.4022389780802955e-10,1.1841617195638e-05,-1.4217907388641926,-0.1376080464335136,1,1,1,11,16,2.556893019548959e-12,6.658902175232012e-13,1200,245,5.842662408667899e-13,2.861712200163869e-12,95.8937544009765,4.106245599023495,Low
1213,1,1,CADC0873,5,192,30,-3.0813996666666667e-06,1.3621306314937654e-10,1.1671035221837717e-05,-1.001771248694541,0.122915380600928,2,1,1,2,4,4.063657245602996e-11,7.725926456209438e-11,3222,150,7.094430372363365e-13,4.540435438312553e-12,94.94406945110003,5.0559305488999655,Low
1214,0,1,CADC0873,5,190,39,1.1971897307692308e-06,2.1279966335931472e-10,1.4587654484505545e-05,-1.501930045908895,0.014196186493278,1,1,1,7,13,6.1122335270238885e-12,1.4318399066901237e-12,950,195,1.1199982282069197e-12,5.4564016245978135e-12,95.50407209345356,4.4959279065464415,Low
1215,0,0,CADC0873,5,216,44,-7.125040909090907e-07,3.757375583598106e-10,1.938395105131589e-05,-1.311377281686862,-0.127931312831663,1,1,1,5,15,7.869665548043482e-12,1.4582486610149652e-12,1086,220,1.7395257331472713e-12,8.539489962722968e-12,95.81044156544185,4.189558434558151,Low
1216,0,1,CADC0873,5,221,45,-1.583977244444444e-06,5.019947241059471e-10,2.2405238764760963e-05,-1.485036598869908,0.0107510514651059,1,1,1,4,15,1.0383809051884446e-11,1.3763203368616372e-12,1125,225,2.271469339845916e-12,1.1155438313465496e-11,95.50506463297283,4.494935367027168,Low
1217,0,1,CADC0873,5,241,49,1.3620856122448975e-06,7.244838719055545e-10,2.691623807120072e-05,-1.502685994525282,0.0854768871282625,1,1,1,4,14,1.2682680085571873e-11,1.7564558513510353e-12,1229,245,3.006157144836327e-12,1.4785385140929688e-11,95.30215257479793,4.69784742520207,Low
1218,0,1,CADC0873,5,211,43,-2.374942465116279e-06,2.8345670834566545e-10,1.683617261570056e-05,-0.7528953058415517,-0.7107135649219842,1,1,1,6,14,3.77956097850295e-12,1.1550389819965106e-12,1077,215,1.3433967220173717e-12,6.592016473155011e-12,97.17974514328313,2.820254856716872,Low
1219,0,1,CADC0873,5,215,44,-2.0670441477272727e-06,2.525543963033148e-10,1.5891960115206517e-05,-0.8816526192440333,-0.6303577361966589,1,1,1,9,15,3.562264435311971e-12,2.017909609224359e-12,1091,220,1.174671610713092e-12,5.739872643257154e-12,97.01707213734194,2.982927862658059,Low
1220,0,1,CADC0873,5,225,46,2.6227284782608697e-06,3.970985861523216e-10,1.992733264017845e-05,-1.3231264289401166,-0.1054787488204476,1,1,1,7,16,7.45216082517778e-12,1.2406773928772744e-12,1145,230,1.7648826051214293e-12,8.632577959833078e-12,95.75274898123021,4.247251018769788,Low
1221,0,0,CADC0873,5,200,41,-7.527350585365852e-06,1.7507996923872456e-10,1.3231778763217156e-05,-0.8924160996987571,-0.4232949447517669,1,1,1,5,12,4.14803691391775e-12,8.970301545566073e-13,1016,205,8.753998461936228e-13,4.2702431521640135e-12,96.43606519932136,3.5639348006786378,Low
1222,0,1,CADC0873,5,234,48,-1.8193134791666664e-06,6.82593914559164e-10,2.612649832180279e-05,-1.5157511290612662,0.0660765899837946,1,1,1,5,16,1.2474570281911807e-11,1.4885341982385899e-12,1186,240,2.9170680109365986e-12,1.422070655331592e-11,95.36371676642126,4.636283233578737,Low
1223,0,0,CADC0873,5,201,41,-1.11217456097561e-06,4.946695266847121e-10,2.2241167385834583e-05,-1.479203038285031,-0.0651672151636336,1,1,1,5,13,1.252382089483095e-11,1.721430436228879e-12,1015,205,2.461042421316976e-12,1.2065110406944196e-11,95.71717216280123,4.2828278371987665,Low
1224,0,1,CADC0873,5,176,36,-2.963938177777778e-06,1.6090757014173191e-10,1.2684934770889912e-05,-1.407680885076986,0.0194953379787342,1,1,1,5,10,5.32335063260027e-12,1.083934707829896e-12,886,180,9.14247557623477e-13,4.46965472615922e-12,95.44160942397684,4.558390576023157,Low
1225,0,1,CADC0873,5,190,39,4.483487179487182e-07,2.628491522387905e-10,1.6212623237428008e-05,-1.4387248270899704,0.0851918673370093,1,1,1,4,12,7.334818245234347e-12,1.352110347392403e-12,950,195,1.383416590730477e-12,6.739721852276682e-12,95.27105734196626,4.728942658033745,Low
1226,0,1,CADC0873,5,175,36,-4.130150277777778e-06,2.7368992367876937e-10,1.6543576508082206e-05,-1.1347567924891202,-0.284453688230814,1,1,1,4,11,8.077078405034287e-12,1.3068508803121108e-12,875,180,1.5639424210215396e-12,7.602497879965817e-12,96.16485284342383,3.83514715657617,Low
1227,0,1,CADC0873,5,215,44,-1.6904924999999998e-06,8.392014933286642e-10,2.896897466823195e-05,-1.4715424808093898,0.0217412109983411,1,1,1,4,13,1.7716205579906654e-11,1.504235897070522e-12,1075,220,3.903262759668206e-12,1.9072761212015095e-11,95.46692203229019,4.533077967709815,Low
1228,0,1,CADC0873,5,220,45,-1.5860454000000003e-06,1.064600167738303e-09,3.262821122492471e-05,-1.481975544107864,-0.0020161310648043,1,1,1,6,15,2.162202840015524e-11,2.233309925836084e-12,1100,225,4.839091671537741e-12,2.3657781505295624e-11,95.53935886164705,4.460641138352955,Low
1229,0,1,CADC0873,5,250,51,1.1799474313725492e-06,8.307731004703247e-10,2.882313481338081e-05,-1.2386375899463982,-0.1281545708379351,1,1,1,8,17,1.274980514532284e-11,1.7157195211007752e-12,1250,255,3.3230924018813e-12,1.6289668636673038e-11,95.77410272870812,4.225897271291885,Low
1230,0,1,CADC0873,5,225,46,-7.482004739130435e-06,1.0252541876243643e-10,1.0125483631038888e-05,-1.4602973899825724,0.0187488924108231,1,1,1,8,15,2.237880884809462e-12,7.426537915705623e-13,1125,230,4.55668527833051e-13,2.228813451357314e-12,95.47033073883681,4.529669261163193,Low
1231,0,1,CADC0873,5,235,48,2.464412708333333e-07,1.1904725461705055e-10,1.0910877811480182e-05,-1.0621483964786915,-0.3305844812794678,1,1,1,11,15,1.9634726376662336e-12,7.642805510565411e-13,1175,240,5.065840622002155e-13,2.480151137855221e-12,96.2590973620953,3.7409026379046963,Low
1232,0,1,CADC0873,5,241,49,-8.209797142857142e-07,1.7644678121787055e-10,1.3283327189295254e-05,-1.4248098654438237,-0.0718223552082807,1,1,1,7,16,3.2159847430881597e-12,1.0387606683714448e-12,1211,245,7.321443204061018e-13,3.600954718732052e-12,95.70888839066674,4.291111609333257,Low
1233,0,0,CADC0873,5,232,47,3.914519148936171e-07,1.6536329612653015e-10,1.2859366085718616e-05,-1.5073383696187932,-0.0268469595346506,1,1,1,7,15,3.222384190609557e-12,5.434416066076247e-13,1172,235,7.127728281315958e-13,3.518368002692132e-12,95.62311096316975,4.376889036830249,Low
1234,0,1,CADC0873,5,212,43,-9.066485581395348e-07,1.319769007026213e-10,1.14881199812076e-05,-1.516452572728595,-0.0631608718702567,1,1,1,11,14,3.2566751979580585e-12,1.0797216375146129e-12,1084,215,6.225325504840629e-13,3.0692302488981696e-12,95.73061081048087,4.269389189519131,Low
1235,1,1,CADC0873,5,210,19,-1.037596542105263e-05,2.983586829867424e-11,5.462221919573961e-06,-0.1345869316644763,0.7478438990712275,1,1,0,1,1,8.014047450639888e-12,1.2971191393351824e-11,16050,95,1.4207556332702021e-13,1.5703088578249601e-12,92.73695116131047,7.263048838689528,Low
1236,0,1,CADC0873,5,170,35,-3.085101057142857e-06,5.86260898132516e-11,7.656767582554115e-06,-1.4357010471344067,0.029088833053837,1,1,1,6,10,2.33180855707417e-12,9.902889640189993e-13,850,175,3.4485935184265653e-13,1.6750311375214742e-12,95.42872144716877,4.571278552831231,Low
1237,0,1,CADC0873,5,217,44,1.387771136363636e-06,3.0391349346214194e-10,1.743311485254835e-05,-1.2766863973336935,-0.1258796683349023,1,1,1,5,11,6.4347745027838834e-12,9.176552746251701e-13,1097,220,1.4005230113462762e-12,6.907124851412317e-12,95.78720394602533,4.212796053974671,Low
1238,0,1,CADC0873,5,245,50,2.64731201e-06,6.043532551031831e-10,2.458359727751785e-05,-1.4539604437469769,0.0513500401953573,1,1,1,6,17,1.00138166560073e-11,1.271467543838155e-12,1225,250,2.4667479800129934e-12,1.2087065102063666e-11,95.37432972570537,4.6256702742946345,Low
1239,0,1,CADC0873,5,225,46,-5.134359326086955e-06,1.8385141818930868e-10,1.3559182061957453e-05,-1.4789278265583252,-0.0036995605497429,1,1,1,7,15,3.686431786162958e-12,5.756622705587314e-13,1125,230,8.171174141747056e-13,3.996769960637146e-12,95.54319976207435,4.456800237925648,Low
1240,0,0,CADC0873,5,265,54,1.863631148148148e-06,2.7933035373242707e-10,1.6713179043270824e-05,-1.5042142663778466,0.0846633330519266,1,1,1,6,17,4.032210725191397e-12,3.875356073314437e-13,1325,270,1.0540768065374609e-12,5.172784328378279e-12,95.30555325637506,4.694446743624937,Low
1241,0,1,CADC0873,5,240,49,-2.343987326530612e-06,7.716594820678988e-10,2.777875954876133e-05,-1.483837210594646,0.0459979390043531,1,1,1,2,15,1.3194090165030764e-11,1.1116588308365097e-12,1200,245,3.2152478419495786e-12,1.5748152695263238e-11,95.40444944256562,4.595550557434379,Low
1242,0,0,CADC0873,5,215,44,-2.181645852272727e-06,6.157670863573771e-10,2.481465466931541e-05,-1.4850743066247205,-0.0072738376534398,1,1,1,5,14,1.3308242299432634e-11,1.5375486756003828e-12,1075,220,2.864032959801755e-12,1.3994706508122212e-11,95.5560633044589,4.4439366955410975,Low
1243,0,1,CADC0873,5,150,31,-2.37204080967742e-06,9.692409906675675e-11,9.845003761642592e-06,-0.7383670186410702,-0.6943789080289621,1,1,1,6,9,2.736355083763223e-12,7.536796570866037e-13,750,155,6.461606604450451e-13,3.1265838408631213e-12,97.12637540511074,2.8736245948892645,Low
1244,0,1,CADC0873,5,185,38,6.549274210526309e-07,2.4795508861338627e-10,1.5746589745509543e-05,-0.6751692041594599,-0.63457806584724,1,1,1,6,13,5.718659223527953e-12,1.6538712064033568e-12,925,190,1.340297776288575e-12,6.525133910878587e-12,96.92493789641037,3.07506210358963,Low
1245,0,1,CADC0873,5,200,41,1.4202753658536588e-07,5.759233404674095e-10,2.399840287326241e-05,-1.5064752567231996,0.0192012356043721,1,1,1,4,14,1.4338677714373547e-11,1.6345424132055198e-12,1000,205,2.879616702337048e-12,1.4046910743107548e-11,95.49188583665523,4.508114163344771,Low
1246,0,1,CADC0873,5,215,44,-1.101507545454545e-06,8.765090031207232e-10,2.9605894736027207e-05,-1.4450146559038213,-0.021549735010087,1,1,1,4,14,1.8292200460842523e-11,1.708311672622523e-12,1075,220,4.07678606102662e-12,1.9920659161834623e-11,95.57615263265342,4.423847367346582,Low
1247,0,1,CADC0873,5,230,47,-3.111809468085106e-06,8.554399409669786e-10,2.924790489876119e-05,-1.470098597811938,-0.0195362313491923,1,1,1,4,18,1.606413522626734e-11,1.973685189732221e-12,1150,235,3.719304091160777e-12,1.820084980780806e-11,95.58310610695885,4.4168938930411485,Low
1248,0,1,CADC0873,5,270,55,-3.141662727272722e-07,8.14310050569041e-10,2.853611835146892e-05,-1.4827598988938804,0.0529480358387663,1,1,1,3,20,1.1304732487090703e-11,1.3667787352829278e-12,1350,275,3.015963150255708e-12,1.4805637283073475e-11,95.38419558612472,4.615804413875281,Low
1249,0,1,CADC0873,5,222,45,9.192845999999997e-07,1.820990763879785e-10,1.3494409078873316e-05,-1.5090056661675042,0.083878044617229,1,1,1,4,15,3.932351109217063e-12,8.038337831009097e-13,1122,225,8.202661098557593e-13,4.04664614195508e-12,95.31029587082818,4.689704129171815,Low
1250,0,1,CADC0873,5,225,46,-7.626578043478271e-07,3.404844635223586e-10,1.8452221099974896e-05,-1.2083524721355778,-0.2108403811307441,1,1,1,8,16,6.271046103916489e-12,9.622093284387728e-13,1125,230,1.5132642823215945e-12,7.401836163529537e-12,95.9933790497777,4.006620950222299,Low
1251,0,1,CADC0873,5,245,50,-2.3223878820000003e-06,4.934675091384974e-10,2.221412859282348e-05,-1.4899302619622274,0.0201306465265184,1,1,1,5,15,8.27667099206686e-12,1.3067493307467594e-12,1225,250,2.014153098524481e-12,9.869350182769953e-12,95.48096947225062,4.519030527749379,Low
1252,0,1,CADC0873,5,265,54,1.2761622222222226e-06,7.09484680294884e-10,2.663615363176305e-05,-1.473740689969644,0.0641780218393331,1,1,1,7,16,1.0171075864161269e-11,1.511327307899998e-12,1325,270,2.677300680358053e-12,1.3138605190646e-11,95.34789983638012,4.6521001636198775,Low
1253,0,0,CADC0873,5,355,72,-1.3422570833333332e-06,4.953304923777096e-10,2.2256021485829617e-05,-1.3569324298300285,-0.0441869069426227,1,1,1,13,25,4.152020800785836e-12,8.050396450093882e-13,1775,360,1.395297161627351e-12,6.879590171912633e-12,95.5961041494339,4.4038958505661014,Low
1254,0,1,CADC0873,5,290,59,-7.905577288135593e-07,2.470849059660999e-10,1.5718934632032156e-05,-1.3594490792868776,-0.0391068687512043,1,1,1,15,18,2.853081780239648e-12,8.716532903226689e-13,1450,295,8.520169171244823e-13,4.187879762137286e-12,95.58319207166625,4.416807928333753,Low
1255,0,1,CADC0873,5,230,47,-6.69916810212766e-06,2.59488945418501e-10,1.610866057183219e-05,-0.7142111332659273,-0.6446980726320892,1,1,1,9,17,3.868320903799666e-12,1.2672432956324686e-12,1150,235,1.1282128061673957e-12,5.521041391883e-12,96.97327384245949,3.0267261575405087,Low
1256,0,1,CADC0873,5,245,50,2.4627120000000017e-07,9.110517116796783e-10,3.0183633175608243e-05,-1.5040574535349926,0.028028608166366,1,1,1,3,14,1.501620648529146e-11,8.995915283993058e-13,1225,250,3.718578415019096e-12,1.8221034233593568e-11,95.46546538379317,4.534534616206827,Low
1257,0,0,CADC0873,5,225,46,-1.520962847826087e-06,7.832014586313564e-10,2.798573669981472e-05,-1.4934127243892878,0.0079831499800118,1,1,1,5,14,1.5413099541288488e-11,1.4882709591208386e-12,1125,230,3.480895371694919e-12,1.7026118665899056e-11,95.51694929065566,4.48305070934434,Low
1258,0,1,CADC0873,5,205,42,3.021025428571429e-06,4.0313938387881775e-10,2.0078331202538167e-05,-0.7779494085122289,-0.561486957143853,1,1,1,5,13,7.872057102052401e-12,1.2874245264456005e-12,1025,210,1.966533579896672e-12,9.598556759019468e-12,96.76957850499004,3.2304214950099635,Low
1259,0,0,CADC0873,5,145,30,-7.758707966666666e-06,2.1643999062055235e-11,4.652311152755718e-06,-0.9620027665922276,-0.2860743781048924,1,1,0,7,9,8.999655548065851e-13,5.810679882569238e-13,725,150,1.492689590486568e-13,7.214666354018414e-13,96.08273380580589,3.917266194194113,Low
1260,0,1,CADC0873,5,200,41,1.4689245756097565e-06,1.6621781546964167e-10,1.2892548835263016e-05,-1.4982220040861374,0.0989761693870117,1,1,1,5,11,4.238231856038289e-12,4.927419438716874e-13,1000,205,8.310890773482089e-13,4.054093060235165e-12,95.26211242594127,4.737887574058732,Low
1261,0,1,CADC0873,5,202,41,-3.913729880487805e-06,4.0191767906679965e-10,2.0047884653169763e-05,-1.0030676441102269,-0.4514442250290481,1,1,1,3,13,7.62213225504181e-12,7.26787076360385e-13,1038,205,1.989691480528712e-12,9.802870221141456e-12,96.57136419783559,3.4286358021644077,Low
1262,0,0,CADC0873,5,249,51,3.54741588235294e-07,3.4075890893215075e-10,1.8459656251733152e-05,-1.4853823681315017,0.0297681228416233,1,1,1,6,17,5.5138350864488415e-12,8.857182307133757e-13,1259,255,1.3685096744263084e-12,6.6815472339637414e-12,95.45149791596684,4.54850208403316,Low
1263,0,1,CADC0873,5,236,48,-3.721768125e-07,2.3903397273223744e-10,1.5460723551381334e-05,-1.461437401336191,-0.0110877201036299,1,1,1,6,15,4.501797828428061e-12,1.039198762464584e-12,1186,240,1.012855816662023e-12,4.9798744319216135e-12,95.55524911631946,4.444750883680541,Low
